,ID,Predict_flag
4288,913518,1
4289,913705,1
4290,913762,1
4291,913982,1
4292,913983,1
4293,914010,1
4294,914041,1
4295,914602,1
4296,915226,1
4297,915319,1
4298,915532,1
4299,915680,1
4300,915806,1
4301,915965,1
4302,916158,1
4303,916350,1
4304,916819,1
4305,917653,1
4306,917663,1
4307,917965,1
4308,918493,1
4309,918523,1
4310,919284,1
4311,919469,1
4312,919785,1
4313,919825,1
4314,919865,1
4315,920385,1
4316,920443,1
4317,920748,1
4318,920980,1
4319,921057,1
4320,921564,1
4321,921703,1
4322,922308,1
4323,922525,1
4324,922541,1
4325,922746,1
4326,922849,1
4327,923082,1
4328,923311,1
4329,923647,1
4330,923695,1
4331,923788,1
4332,923889,1
4333,923993,1
4334,924094,1
4335,924311,1
4336,924428,1
4337,924534,0
4338,924540,1
4339,924574,1
4340,924617,1
4341,924715,1
4342,924786,1
4343,925258,1
4344,925576,1
4345,925642,1
4346,925664,1
4347,926065,1
4348,926224,1
4349,926235,1
4350,926378,1
4351,926610,1
4352,926689,1
4353,926848,1
4354,927537,1
4355,927654,1
4356,927703,1
4357,927836,1
4358,927940,1
4359,928103,1
4360,928379,1
4361,928546,1
4362,928785,1
4363,929469,1
4364,929496,1
4365,929625,1
4366,929765,1
4367,930213,1
4368,930364,1
4369,930622,1
4370,930701,1
4371,930803,1
4372,931054,1
4373,931138,1
4374,931641,1
4375,931666,1
4376,931881,1
4377,932156,1
4378,932201,1
4379,932325,1
4380,932341,1
4381,932834,1
4382,933400,1
4383,934012,1
4384,934116,1
4385,934361,1
4386,934389,1
4387,934542,1
4388,934588,1
4389,934756,1
4390,934840,1
4391,934890,1
4392,934961,1
4393,935063,1
4394,935254,1
4395,935287,1
4396,935339,1
4397,936091,1
4398,936604,1
4399,936685,1
4400,936880,1
4401,936925,1
4402,937223,1
4403,937874,0
4404,938208,1
4405,938504,1
4406,938572,1
4407,938741,1
4408,938913,1
4409,938962,1
4410,939052,1
4411,939093,1
4412,939737,1
4413,939842,1
4414,939965,1
4415,940215,1
4416,940274,1
4417,940307,1
4418,940520,1
4419,940816,1
4420,940992,1
4421,941120,1
4422,941264,1
4423,941460,1
4424,941501,1
4425,941546,1
4426,941831,1
4427,941913,1
4428,942488,1
4429,942616,1
4430,942630,1
4431,942632,1
4432,942918,1
4433,943004,1
4434,943480,1
4435,943600,1
4436,943640,1
4437,943687,1
4438,943708,1
4439,943734,1
4440,944324,1
4441,944542,1
4442,944778,1
4443,945016,1
4444,945090,1
4445,945095,1
4446,945321,1
4447,945514,1
4448,945645,1
4449,946021,1
4450,946059,1
4451,946105,1
4452,946143,1
4453,946418,1
4454,946420,1
4455,946474,1
4456,946697,1
4457,946743,1
4458,946926,1
4459,947151,1
4460,947199,1
4461,947407,1
4462,948010,1
4463,948056,1
4464,948143,1
4465,948416,1
4466,948839,1
4467,948898,1
4468,948999,1
4469,949053,1
4470,949466,1
4471,949564,1
4472,949951,1
4473,950351,1
4474,950449,1
4475,950521,1
4476,951118,1
4477,951515,1
4478,951968,1
4479,952073,1
4480,952605,1
4481,952742,1
4482,953093,1
4483,953530,1
4484,953626,1
4485,953662,1
4486,953814,1
4487,953864,1
4488,953929,1
4489,953990,1
4490,954093,1
4491,954176,1
4492,954299,1
4493,954949,1
4494,955256,1
4495,955804,1
4496,955996,1
4497,956213,1
4498,956504,1
4499,956905,1
4500,957122,1
4501,957179,1
4502,957198,1
4503,957305,1
4504,957437,1
4505,957750,1
4506,958203,1
4507,958313,1
4508,958409,1
4509,958646,1
4510,958806,1
4511,959418,1
4512,959422,1
4513,959466,1
4514,959509,1
4515,959713,1
4516,960013,1
4517,960125,1
4518,960151,1
4519,960218,1
4520,961083,1
4521,961216,1
4522,961356,1
4523,961439,1
4524,961696,1
4525,961891,1
4526,961923,1
4527,962289,1
4528,962482,1
4529,962853,1
4530,962862,1
4531,962922,1
4532,963212,1
4533,963269,1
4534,963941,1
4535,964476,1
4536,964748,1
4537,965332,1
4538,965409,1
4539,966071,1
4540,966601,1
4541,966667,1
4542,966915,1
4543,967358,1
4544,967477,1
4545,967572,1
4546,967650,1
4547,967669,1
4548,967753,1
4549,968026,1
4550,968391,1
4551,968616,1
4552,969214,1
4553,969587,1
4554,970347,1
4555,970480,1
4556,970510,1
4557,970602,1
4558,970624,1
4559,970735,1
4560,970777,1
4561,970812,1
4562,970872,1
4563,971160,1
4564,971260,1
4565,971505,1
4566,971572,1
4567,971800,1
4568,971830,1
4569,971947,1
4570,972385,1
4571,972614,1
4572,972652,1
4573,973026,1
4574,973095,1
4575,973115,1
4576,973160,1
4577,973733,1
4578,973857,1
4579,974198,1
4580,974655,1
4581,975068,1
4582,975128,1
4583,975236,1
4584,975719,1
4585,975889,1
4586,975956,1
4587,976191,1
4588,976244,0
4589,976558,1
4590,976594,1
4591,976798,1
4592,977325,1
4593,977375,1
4594,977649,1
4595,977675,1
4596,977842,1
4597,978368,1
4598,978515,1
4599,978808,1
4600,978886,1
4601,978926,1
4602,979023,1
4603,979085,1
4604,979159,1
4605,979211,1
4606,979245,1
4607,979385,1
4608,979552,1
4609,979586,1
4610,979976,1
4611,980039,1
4612,980175,1
4613,980278,1
4614,980506,1
4615,980647,1
4616,981024,1
4617,981528,1
4618,981629,1
4619,981693,1
4620,981885,1
4621,981973,1
4622,982119,1
4623,982384,1
4624,982503,1
4625,982587,1
4626,982779,1
4627,982925,1
4628,983152,1
4629,983179,1
4630,983199,1
4631,983299,1
4632,983451,1
4633,983461,1
4634,983863,1
4635,983887,1
4636,984606,1
4637,984947,1
4638,985020,1
4639,985087,1
4640,985405,1
4641,985470,1
4642,985578,1
4643,985692,1
4644,985757,1
4645,985759,1
4646,985839,1
4647,986038,1
4648,986346,1
4649,986348,1
4650,986452,1
4651,986586,1
4652,986619,1
4653,987253,1
4654,987778,1
4655,988118,1
4656,988607,1
4657,988773,1
4658,988829,1
4659,988865,1
4660,989111,1
4661,989562,1
4662,989583,1
4663,989893,1
4664,990069,1
4665,990255,1
4666,990259,1
4667,990377,1
4668,990505,1
4669,990621,1
4670,990799,1
4671,990934,1
4672,991170,1
4673,991219,1
4674,991716,1
4675,991926,1
4676,991959,1
4677,992532,1
4678,992545,1
4679,992609,1
4680,992689,1
4681,992843,1
4682,993068,1
4683,993162,1
4684,993485,1
4685,993504,1
4686,993735,1
4687,993916,1
4688,993944,1
4689,994332,1
4690,994836,1
4691,994882,1
4692,994956,1
4693,995167,1
4694,995252,1
4695,995377,1
4696,995414,1
4697,995481,1
4698,995684,1
4699,995692,1
4700,996276,1
4701,996473,1
4702,996489,1
4703,996533,1
4704,996657,1
4705,996854,1
4706,997277,1
4707,997286,1
4708,997551,1
4709,998007,1
4710,998862,1
4711,998967,1
4712,1000501,1
4713,1001478,1
4714,1001662,1
4715,1001898,1
4716,1002273,1
4717,1002500,1
4718,1002569,1
4719,1002898,1
4720,1003096,1
4721,1003483,1
4722,1003711,1
4723,1004061,1
4724,1004197,1
4725,1004403,1
4726,1004425,1
4727,1004463,1
4728,1004731,1
4729,1004800,1
4730,1005178,1
4731,1005197,1
4732,1005202,1
4733,1006022,1
4734,1006702,1
4735,1006820,1
4736,1006985,1
4737,1007464,1
4738,1007883,1
4739,1008073,1
4740,1008114,1
4741,1008236,1
4742,1008267,1
4743,1008326,1
4744,1009262,1
4745,1009401,1
4746,1009718,1
4747,1009859,1
4748,1010077,1
4749,1010086,1
4750,1010498,1
4751,1010569,1
4752,1010686,1
4753,1010845,1
4754,1011238,1
4755,1011281,1
4756,1011642,1
4757,1012072,1
4758,1012164,1
4759,1012451,1
4760,1012850,1
4761,1012963,1
4762,1012999,1
4763,1013108,1
4764,1013745,1
4765,1013752,1
4766,1013769,1
4767,1013887,1
4768,1014206,1
4769,1014399,1
4770,1014598,1
4771,1014978,1
4772,1015261,1
4773,1015635,1
4774,1015884,1
4775,1016170,1
4776,1016381,1
4777,1016451,1
4778,1017276,1
4779,1017442,1
4780,1017475,1
4781,1018062,1
4782,1018270,1
4783,1018554,1
4784,1018811,1
4785,1018827,1
4786,1019303,1
4787,1019383,1
4788,1019781,1
4789,1019869,1
4790,1020014,1
4791,1020085,1
4792,1020589,1
4793,1020899,1
4794,1021717,1
4795,1021855,1
4796,1022276,1
4797,1022311,1
4798,1022370,1
4799,1022508,1
4800,1022621,1
4801,1022806,1
4802,1022854,1
4803,1022906,1
4804,1022981,1
4805,1023062,1
4806,1023159,1
4807,1023629,1
4808,1024597,1
4809,1024848,1
4810,1024903,1
4811,1024921,1
4812,1025233,1
4813,1025321,1
4814,1025375,1
4815,1025694,1
4816,1025781,1
4817,1025842,1
4818,1025921,1
4819,1025936,1
4820,1026221,1
4821,1026526,1
4822,1026536,1
4823,1026601,1
4824,1026630,1
4825,1027086,1
4826,1027138,1
4827,1027461,1
4828,1027661,1
4829,1028170,1
4830,1028377,1
4831,1028595,1
4832,1028849,1
4833,1028979,1
4834,1029257,1
4835,1029311,1
4836,1029713,1
4837,1029916,1
4838,1030232,1
4839,1030364,1
4840,1030902,1
4841,1030936,1
4842,1031040,1
4843,1031361,1
4844,1031593,1
4845,1031896,1
4846,1032344,1
4847,1032471,1
4848,1032541,1
4849,1032632,1
4850,1032770,1
4851,1032874,1
4852,1033259,1
4853,1033687,1
4854,1033936,1
4855,1034070,1
4856,1034142,1
4857,1034267,1
4858,1034443,1
4859,1034551,1
4860,1034704,1
4861,1034902,1
4862,1035563,1
4863,1035927,1
4864,1036094,1
4865,1036557,1
4866,1036655,1
4867,1036996,1
4868,1037117,1
4869,1037295,1
4870,1037449,1
4871,1037582,1
4872,1037710,1
4873,1038493,1
4874,1038973,1
4875,1039044,1
4876,1039575,1
4877,1039712,1
4878,1039893,1
4879,1039907,1
4880,1039993,1
4881,1040100,1
4882,1040309,1
4883,1040611,1
4884,1040894,1
4885,1041946,1
4886,1042292,1
4887,1042588,1
4888,1042690,1
4889,1042944,1
4890,1043219,1
4891,1043409,1
4892,1043682,1
4893,1043685,1
4894,1044076,1
4895,1044642,1
4896,1044728,1
4897,1044765,1
4898,1044875,1
4899,1045122,1
4900,1045205,1
4901,1045261,1
4902,1045502,1
4903,1045605,1
4904,1046047,1
4905,1046177,1
4906,1046449,1
4907,1046500,1
4908,1046590,1
4909,1047302,1
4910,1047306,1
4911,1047503,1
4912,1047532,1
4913,1047855,1
4914,1047986,1
4915,1048487,1
4916,1048572,1
4917,1048810,1
4918,1049168,1
4919,1050836,1
4920,1051060,1
4921,1051704,1
4922,1051944,1
4923,1052057,1
4924,1052292,1
4925,1052375,1
4926,1052614,1
4927,1052856,1
4928,1053065,1
4929,1053225,1
4930,1053295,1
4931,1054039,1
4932,1054151,1
4933,1054207,1
4934,1054257,1
4935,1054423,1
4936,1054530,1
4937,1054540,1
4938,1054652,1
4939,1054713,1
4940,1055117,1
4941,1055963,1
4942,1056042,1
4943,1056690,1
4944,1056717,1
4945,1056832,1
4946,1056837,1
4947,1057122,1
4948,1057146,1
4949,1057611,1
4950,1057681,1
4951,1057837,1
4952,1057858,1
4953,1058054,1
4954,1058154,1
4955,1058685,1
4956,1058775,1
4957,1058953,1
4958,1059083,1
4959,1059324,1
4960,1059388,1
4961,1059489,1
4962,1059547,1
4963,1059806,1
4964,1059868,1
4965,1059939,1
4966,1059979,1
4967,1060042,1
4968,1060335,1
4969,1060459,1
4970,1060640,1
4971,1060929,1
4972,1061015,1
4973,1061421,1
4974,1061822,1
4975,1062517,1
4976,1062616,1
4977,1062636,1
4978,1062955,1
4979,1063103,1
4980,1063141,1
4981,1063278,1
4982,1063366,1
4983,1063975,1
4984,1064302,1
4985,1064471,1
4986,1065280,1
4987,1065311,1
4988,1065416,1
4989,1065579,1
4990,1065731,1
4991,1066306,1
4992,1066485,1
4993,1066610,1
4994,1067053,1
4995,1067061,1
4996,1067135,1
4997,1067326,1
4998,1067634,1
4999,1067718,1
5000,1068012,1
5001,1068309,1
5002,1068324,1
5003,1068375,1
5004,1068719,1
5005,1068831,1
5006,1069143,1
5007,1069207,1
5008,1069346,1
5009,1069466,1
5010,1069714,1
5011,1070070,1
5012,1070151,1
5013,1070288,1
5014,1070604,1
5015,1070819,1
5016,1071137,1
5017,1071407,1
5018,1071477,1
5019,1071707,1
5020,1071857,1
5021,1071895,1
5022,1071905,1
5023,1072469,1
5024,1072502,1
5025,1072589,1
5026,1072619,1
5027,1073022,1
5028,1073230,1
5029,1073312,1
5030,1073332,1
5031,1073336,1
5032,1073616,1
5033,1073744,1
5034,1073745,1
5035,1073762,1
5036,1073995,1
5037,1074011,1
5038,1074183,1
5039,1074619,1
5040,1074758,1
5041,1074819,1
5042,1075222,1
5043,1075252,1
5044,1075322,1
5045,1075746,1
5046,1075754,1
5047,1075774,1
5048,1075837,1
5049,1075862,1
5050,1075873,1
5051,1076359,1
5052,1076651,1
5053,1076734,1
5054,1076985,1
5055,1077198,1
5056,1077362,1
5057,1077500,1
5058,1077542,1
5059,1077668,1
5060,1077685,1
5061,1077774,1
5062,1077962,1
5063,1078071,1
5064,1078073,1
5065,1078162,1
5066,1078491,1
5067,1078719,1
5068,1078751,1
5069,1079178,1
5070,1079619,1
5071,1080523,1
5072,1080756,1
5073,1080951,1
5074,1080972,1
5075,1081027,1
5076,1082187,1
5077,1082222,1
5078,1082282,1
5079,1082702,1
5080,1082861,1
5081,1083070,1
5082,1083220,1
5083,1083279,1
5084,1083374,1
5085,1083652,1
5086,1083793,1
5087,1083910,1
5088,1083999,1
5089,1084049,1
5090,1084346,1
5091,1084374,1
5092,1084456,1
5093,1084621,1
5094,1084689,1
5095,1084821,1
5096,1085220,1
5097,1085313,1
5098,1085443,1
5099,1085583,1
5100,1085631,1
5101,1085677,1
5102,1085694,1
5103,1085795,1
5104,1086111,1
5105,1086241,1
5106,1086398,1
5107,1086444,1
5108,1086460,1
5109,1086587,1
5110,1086658,1
5111,1086659,1
5112,1086731,1
5113,1086958,1
5114,1086996,1
5115,1087004,1
5116,1087481,1
5117,1087628,1
5118,1088646,1
5119,1088787,1
5120,1088891,1
5121,1088936,1
5122,1089745,1
5123,1089910,1
5124,1089927,1
5125,1089982,1
5126,1090069,1
5127,1090095,0
5128,1090267,1
5129,1090544,1
5130,1090816,1
5131,1090963,1
5132,1091088,1
5133,1091430,1
5134,1091505,1
5135,1091978,1
5136,1091994,1
5137,1091997,1
5138,1092176,1
5139,1092232,1
5140,1092361,1
5141,1092394,1
5142,1092499,1
5143,1093534,1
5144,1094106,1
5145,1094287,1
5146,1094357,1
5147,1094464,1
5148,1094631,1
5149,1094783,1
5150,1095734,1
5151,1095750,1
5152,1096003,1
5153,1096131,1
5154,1096243,1
5155,1096359,1
5156,1096372,1
5157,1096683,1
5158,1096731,1
5159,1097094,1
5160,1097501,1
5161,1097511,1
5162,1097878,1
5163,1097950,1
5164,1098002,1
5165,1098280,1
5166,1098298,1
5167,1098593,1
5168,1098796,1
5169,1098900,1
5170,1099666,1
5171,1099806,1
5172,1099851,1
5173,1100112,1
5174,1100164,1
5175,1100898,1
5176,1100914,1
5177,1101000,1
5178,1101062,1
5179,1101077,1
5180,1101187,1
5181,1101386,1
5182,1101454,1
5183,1101528,1
5184,1101728,1
5185,1101872,1
5186,1102010,1
5187,1102649,1
5188,1103024,1
5189,1103056,1
5190,1103124,1
5191,1103541,1
5192,1103579,1
5193,1104597,1
5194,1104909,1
5195,1104972,1
5196,1105123,1
5197,1105429,1
5198,1105542,1
5199,1105683,1
5200,1105796,1
5201,1105909,1
5202,1106526,1
5203,1106600,1
5204,1106749,1
5205,1106883,1
5206,1106912,1
5207,1107079,1
5208,1107286,1
5209,1107299,1
5210,1107747,1
5211,1107957,1
5212,1108143,1
5213,1108437,1
5214,1108542,1
5215,1108738,1
5216,1108930,1
5217,1109438,1
5218,1109498,1
5219,1109504,1
5220,1109867,1
5221,1110211,1
5222,1110272,1
5223,1110522,1
5224,1111570,1
5225,1111764,1
5226,1112172,1
5227,1112360,1
5228,1112460,1
5229,1112502,1
5230,1112842,1
5231,1113053,1
5232,1113086,1
5233,1113113,1
5234,1113132,1
5235,1113278,1
5236,1114335,1
5237,1114354,1
5238,1114359,1
5239,1114408,1
5240,1114456,0
5241,1114585,1
5242,1115035,1
5243,1115310,1
5244,1115376,1
5245,1115509,1
5246,1115711,1
5247,1115745,1
5248,1115843,1
5249,1116136,1
5250,1116506,1
5251,1116643,1
5252,1116804,1
5253,1116978,1
5254,1117417,1
5255,1117893,1
5256,1117997,1
5257,1118626,1
5258,1118697,1
5259,1118910,1
5260,1118928,1
5261,1119067,1
5262,1119376,1
5263,1119410,1
5264,1119419,1
5265,1119503,1
5266,1119824,1
5267,1119847,1
5268,1120171,1
5269,1120250,1
5270,1120263,1
5271,1120329,1
5272,1120396,1
5273,1120979,1
5274,1121178,1
5275,1121290,1
5276,1121306,1
5277,1121601,1
5278,1121788,1
5279,1121890,1
5280,1122246,1
5281,1122675,1
5282,1122917,1
5283,1123029,1
5284,1123053,1
5285,1123068,1
5286,1123096,1
5287,1123211,1
5288,1123462,1
5289,1123501,1
5290,1123521,1
5291,1124035,1
5292,1124213,1
5293,1124308,1
5294,1124339,1
5295,1124492,1
5296,1124617,1
5297,1124992,1
5298,1125065,1
5299,1125081,1
5300,1125125,1
5301,1125126,1
5302,1125392,1
5303,1125733,1
5304,1126162,1
5305,1126252,1
5306,1126374,1
5307,1126757,1
5308,1126771,1
5309,1126860,1
5310,1127136,1
5311,1127289,1
5312,1127717,1
5313,1128057,1
5314,1128624,1
5315,1128787,1
5316,1128948,1
5317,1129070,1
5318,1129072,1
5319,1129475,1
5320,1129501,1
5321,1129810,1
5322,1130309,1
5323,1130472,1
5324,1130798,1
5325,1130818,1
5326,1131060,1
5327,1131295,1
5328,1131410,1
5329,1131578,1
5330,1132147,1
5331,1132451,1
5332,1132586,1
5333,1132600,1
5334,1132800,1
5335,1133176,1
5336,1133207,1
5337,1133288,1
5338,1133320,1
5339,1133341,1
5340,1133503,1
5341,1134700,1
5342,1134829,1
5343,1135341,1
5344,1135372,1
5345,1135477,1
5346,1135545,1
5347,1135546,1
5348,1135774,1
5349,1135776,1
5350,1136125,1
5351,1136223,1
5352,1136232,1
5353,1136795,1
5354,1136892,1
5355,1136941,1
5356,1137057,1
5357,1137360,1
5358,1137461,1
5359,1137621,1
5360,1137780,1
5361,1137791,1
5362,1137811,1
5363,1138296,1
5364,1138439,1
5365,1138539,1
5366,1138608,1
5367,1138917,1
5368,1139069,1
5369,1139235,1
5370,1139330,1
5371,1139368,1
5372,1139636,1
5373,1140012,1
5374,1140119,1
5375,1140198,1
5376,1140226,1
5377,1140332,1
5378,1140472,1
5379,1140835,1
5380,1141457,1
5381,1141483,1
5382,1141605,1
5383,1142087,1
5384,1142407,1
5385,1143089,1
5386,1143282,1
5387,1143293,1
5388,1143428,1
5389,1143467,1
5390,1143668,1
5391,1144059,1
5392,1144278,1
5393,1144301,1
5394,1144379,1
5395,1144743,1
5396,1144921,1
5397,1145198,1
5398,1145345,1
5399,1145362,1
5400,1145393,1
5401,1145600,1
5402,1145648,1
5403,1145841,1
5404,1145954,1
5405,1146198,1
5406,1146756,1
5407,1146944,1
5408,1147448,1
5409,1147601,1
5410,1147713,1
5411,1148631,1
5412,1148645,1
5413,1148711,1
5414,1148747,1
5415,1149117,1
5416,1149391,1
5417,1149398,1
5418,1149799,1
5419,1149815,1
5420,1150271,1
5421,1150502,1
5422,1151639,1
5423,1151674,1
5424,1151830,1
5425,1152061,1
5426,1152238,1
5427,1152843,1
5428,1153584,1
5429,1153657,1
5430,1153670,1
5431,1153734,1
5432,1153772,1
5433,1153875,1
5434,1154521,1
5435,1154537,1
5436,1154751,1
5437,1154785,1
5438,1154796,1
5439,1154838,1
5440,1155064,1
5441,1155243,1
5442,1155284,1
5443,1155612,1
5444,1155705,1
5445,1155853,1
5446,1155888,1
5447,1156181,1
5448,1156254,1
5449,1156297,1
5450,1156511,1
5451,1156528,1
5452,1156739,1
5453,1156891,1
5454,1157050,1
5455,1157150,1
5456,1157204,1
5457,1157245,1
5458,1157302,1
5459,1157362,1
5460,1157701,1
5461,1157971,1
5462,1157979,1
5463,1158335,1
5464,1158570,1
5465,1158671,1
5466,1159074,1
5467,1159299,1
5468,1159451,1
5469,1159945,1
5470,1160191,1
5471,1160199,1
5472,1160251,1
5473,1160803,1
5474,1160863,1
5475,1161099,1
5476,1161405,1
5477,1161513,1
5478,1162200,1
5479,1162233,1
5480,1162686,1
5481,1162866,1
5482,1163063,1
5483,1163172,1
5484,1163260,1
5485,1163510,1
5486,1164444,1
5487,1164621,1
5488,1164997,1
5489,1165109,1
5490,1165201,1
5491,1165269,1
5492,1165321,1
5493,1165654,1
5494,1165681,1
5495,1165949,1
5496,1166245,1
5497,1166423,1
5498,1166469,1
5499,1166674,1
5500,1166776,1
5501,1166807,1
5502,1166830,1
5503,1166853,1
5504,1166890,1
5505,1167224,1
5506,1167342,1
5507,1167350,1
5508,1167805,1
5509,1168144,1
5510,1168210,1
5511,1168241,1
5512,1168436,1
5513,1168605,1
5514,1168667,1
5515,1169040,1
5516,1169206,1
5517,1169352,1
5518,1169475,1
5519,1169533,1
5520,1169910,1
5521,1170083,1
5522,1170724,1
5523,1171208,1
5524,1171310,1
5525,1171392,1
5526,1171605,1
5527,1172162,1
5528,1172190,0
5529,1172228,1
5530,1172339,1
5531,1172855,1
5532,1172933,1
5533,1173029,1
5534,1173099,1
5535,1173125,1
5536,1173153,1
5537,1173280,1
5538,1173376,1
5539,1173774,1
5540,1174181,1
5541,1174386,1
5542,1174426,1
5543,1174703,1
5544,1174738,1
5545,1175021,1
5546,1175076,1
5547,1175090,1
5548,1175159,1
5549,1175180,1
5550,1175231,1
5551,1175236,1
5552,1175449,1
5553,1175577,1
5554,1176257,1
5555,1176520,1
5556,1176593,1
5557,1176754,1
5558,1176760,1
5559,1177427,1
5560,1177636,1
5561,1178504,1
5562,1178508,1
5563,1178535,1
5564,1178727,1
5565,1178869,1
5566,1179006,1
5567,1179085,1
5568,1179095,1
5569,1179171,1
5570,1179245,1
5571,1179324,1
5572,1179535,1
5573,1179920,1
5574,1180098,1
5575,1180281,1
5576,1180498,1
5577,1180975,1
5578,1181965,1
5579,1182157,1
5580,1182188,1
5581,1182217,1
5582,1182384,1
5583,1182670,1
5584,1182799,1
5585,1183009,1
5586,1183170,1
5587,1183441,1
5588,1183708,1
5589,1183944,1
5590,1184079,1
5591,1184738,1
5592,1185878,1
5593,1186015,1
5594,1186902,1
5595,1187068,1
5596,1187201,1
5597,1187261,1
5598,1187438,1
5599,1187540,1
5600,1187615,1
5601,1187676,1
5602,1187986,1
5603,1188066,1
5604,1188839,1
5605,1188866,1
5606,1189052,1
5607,1189446,1
5608,1189469,1
5609,1189562,1
5610,1189851,1
5611,1190188,1
5612,1190337,1
5613,1190758,1
5614,1190762,1
5615,1190979,1
5616,1191056,1
5617,1191114,1
5618,1191337,1
5619,1191358,1
5620,1191401,1
5621,1191937,1
5622,1192287,1
5623,1192292,1
5624,1192364,1
5625,1192431,1
5626,1192439,1
5627,1192590,1
5628,1193403,1
5629,1193844,1
5630,1194328,1
5631,1194400,1
5632,1194469,1
5633,1194677,1
5634,1194770,1
5635,1194982,1
5636,1195288,1
5637,1195301,1
5638,1195334,1
5639,1195807,1
5640,1196205,1
5641,1196870,1
5642,1197196,1
5643,1197237,1
5644,1197316,1
5645,1197876,1
5646,1197969,1
5647,1198137,1
5648,1198182,1
5649,1198605,1
5650,1198660,1
5651,1198684,1
5652,1198833,1
5653,1198907,1
5654,1198998,1
5655,1199214,1
5656,1199774,1
5657,1199954,1
5658,1199999,1
5659,1200958,1
5660,1201008,1
5661,1201109,1
5662,1201219,1
5663,1201325,1
5664,1201430,1
5665,1201729,1
5666,1202244,1
5667,1202405,1
5668,1202493,1
5669,1202496,1
5670,1202642,1
5671,1202654,1
5672,1202733,1
5673,1202734,1
5674,1202819,1
5675,1203308,1
5676,1203362,1
5677,1203556,0
5678,1203738,1
5679,1203929,1
5680,1204291,1
5681,1204352,1
5682,1204375,1
5683,1204959,1
5684,1205017,1
5685,1205053,1
5686,1205151,1
5687,1205269,1
5688,1205296,1
5689,1205374,1
5690,1205613,1
5691,1205863,1
5692,1205976,1
5693,1206110,1
5694,1206572,1
5695,1206586,1
5696,1206736,1
5697,1206986,1
5698,1207139,1
5699,1207149,1
5700,1207281,1
5701,1207375,1
5702,1207395,1
5703,1207797,1
5704,1208236,1
5705,1208645,1
5706,1209108,1
5707,1209185,1
5708,1209314,1
5709,1209327,1
5710,1209973,1
5711,1210045,1
5712,1210211,1
5713,1210274,1
5714,1210426,1
5715,1210440,1
5716,1210471,1
5717,1210825,1
5718,1211231,1
5719,1211248,1
5720,1211825,1
5721,1211905,1
5722,1211962,1
5723,1212454,1
5724,1212983,1
5725,1213133,1
5726,1213296,1
5727,1213306,1
5728,1213323,1
5729,1213711,1
5730,1213735,0
5731,1213762,1
5732,1213775,1
5733,1214111,1
5734,1214164,1
5735,1214334,1
5736,1214413,1
5737,1214735,1
5738,1214774,1
5739,1215145,1
5740,1215404,1
5741,1215450,1
5742,1215724,1
5743,1215819,1
5744,1215848,1
5745,1216009,1
5746,1216049,1
5747,1216404,1
5748,1216453,1
5749,1216746,1
5750,1216936,1
5751,1217183,1
5752,1217373,1
5753,1217746,1
5754,1218068,1
5755,1218508,1
5756,1218570,1
5757,1218677,1
5758,1219018,1
5759,1219092,1
5760,1219674,1
5761,1219741,1
5762,1219903,1
5763,1220057,1
5764,1220283,1
5765,1220405,1
5766,1220632,1
5767,1220694,1
5768,1221483,1
5769,1221723,1
5770,1222011,0
5771,1222255,1
5772,1222438,1
5773,1222499,1
5774,1222560,1
5775,1222632,1
5776,1222634,1
5777,1222636,1
5778,1222790,1
5779,1223036,1
5780,1223115,1
5781,1223157,1
5782,1223752,1
5783,1223872,1
5784,1223902,1
5785,1224200,1
5786,1224957,1
5787,1225093,1
5788,1225307,1
5789,1225387,1
5790,1225436,1
5791,1225536,0
5792,1225654,1
5793,1226012,1
5794,1226169,1
5795,1226321,1
5796,1226497,1
5797,1226856,1
5798,1226948,1
5799,1227061,1
5800,1227229,1
5801,1227278,1
5802,1227319,1
5803,1227511,1
5804,1227531,1
5805,1227753,1
5806,1228354,1
5807,1228388,1
5808,1228851,1
5809,1228901,1
5810,1228980,1
5811,1229133,1
5812,1229337,1
5813,1229701,1
5814,1230099,1
5815,1230135,1
5816,1230199,1
5817,1230311,1
5818,1230470,1
5819,1231333,1
5820,1231335,1
5821,1231392,1
5822,1231459,1
5823,1232125,1
5824,1232137,1
5825,1232142,1
5826,1232375,1
5827,1232857,1
5828,1233233,1
5829,1233340,1
5830,1233610,1
5831,1233643,1
5832,1233802,1
5833,1234234,1
5834,1234312,1
5835,1234419,1
5836,1234781,1
5837,1234828,1
5838,1235385,1
5839,1235676,1
5840,1236214,1
5841,1236256,1
5842,1236303,1
5843,1236701,1
5844,1237344,1
5845,1237699,1
5846,1237768,1
5847,1237937,1
5848,1238305,1
5849,1238720,1
5850,1238771,1
5851,1238821,1
5852,1239541,1
5853,1240008,1
5854,1240016,1
5855,1240332,1
5856,1240375,1
5857,1240601,1
5858,1240680,1
5859,1240943,1
5860,1241034,1
5861,1241057,1
5862,1242064,1
5863,1242482,1
5864,1242604,1
5865,1242707,1
5866,1242761,1
5867,1243005,1
5868,1243090,1
5869,1243091,1
5870,1243200,1
5871,1243204,1
5872,1243288,1
5873,1243365,1
5874,1243590,1
5875,1243740,1
5876,1243972,1
5877,1244069,1
5878,1244266,1
5879,1244477,1
5880,1244540,1
5881,1244662,1
5882,1244853,1
5883,1244967,1
5884,1245169,1
5885,1245318,1
5886,1245555,1
5887,1245611,1
5888,1245737,1
